business_id,country,business_creation_date,first_offer_creation_date,trailing_30d_sales_at_first_offer_creation_date,first_offer_amount,first_offer_interest_rate,first_view_timestamp,first_acceptance_date
8c618067-6641-4e1b-b814-37197eab8d77,US,2019-07-02,,,,,,
3fb7042c-883d-49ed-a3e4-02b2386814e9,UK,2016-03-26,,,,,,
a60c6f5c-7604-4a86-82ee-376005ce231a,US,2017-11-09,2020-01-13,66808.88,51300.0,0.0693,,
e269765b-80d4-4049-8eb4-a50d3a42de06,UK,2016-03-07,,,,,,
d3079357-9a30-4dbc-929e-9a3b419f707e,US,2018-06-20,2020-01-16,108767.24,141300.0,0.0626,,
e5b21aa5-2dc4-40a0-b1cc-fa42fe870cb1,US,2018-09-20,,,,,,
76b6ef89-83b9-45a8-ba2c-0f9ddb6b6c7b,US,2016-10-31,,,,,,
bef1f812-3dcd-457d-bf41-a4db95492c23,US,2016-11-19,2020-01-23,1519.04,1300.0,0.0776,2020-03-23 12:58:06,2020-03-30
8022d7b6-235f-4f16-b14c-a346f916d72f,US,2018-12-17,2020-01-19,35531.33,28700.0,0.0635,2020-03-30 19:32:08,
fea1320b-cb72-4a1e-a0c9-0edea03bee83,US,2019-04-03,2020-01-25,44646.15,41400.0,0.0531,2020-02-01 10:34:45,
0fb63397-665d-4ddd-80e0-ac0ce3a0be29,UK,2018-12-09,2020-01-12,1796.23,800.0,0.0709,,
ccfb174b-b2f0-4d73-9d3d-32230f33b3dd,US,2018-05-27,2020-01-24,1501.66,1100.0,0.0781,2020-02-18 06:20:35,
14118945-dbf7-4ec0-8fbb-bd4a4307a340,UK,2018-09-26,2020-01-09,2767.54,3200.0,0.0675,2020-02-27 04:18:05,2020-03-09
db3f367f-1fa9-45bc-ba93-adf10a3a6979,US,2019-02-05,2020-01-03,141704.31,39500.0,0.0836,,
0c5d536e-9b01-4365-baeb-849047aa9a06,US,2018-12-05,2020-01-26,1521.03,1100.0,0.0573,2020-02-10 13:26:38,2020-02-23
d79d1b71-3aca-464a-84a3-ca974fa1d6ca,US,2018-02-26,2020-01-11,2075.8,1800.0,0.0739,2020-01-13 03:41:29,
2c6cdb6f-aff7-4206-8865-406ae65a085a,US,2019-03-09,2020-01-08,2190.67,3400.0,0.0704,2020-02-28 15:09:08,2020-03-25
fae3150b-a881-45a5-afd0-048e453575ce,US,2016-12-22,2020-01-15,42306.07,64900.0,0.0825,2020-01-23 20:18:02,2020-01-26
3f9be54e-06a7-4150-9a85-419de60f0a48,US,2018-06-24,2020-01-09,6081.82,5400.0,0.0774,2020-02-09 14:18:18,
03f0291f-dbf6-4b60-aef3-964966871b05,US,2016-08-27,2020-01-28,1632.71,1500.0,0.0513,,
a344ae45-b36a-4abb-afb3-f66fafc499dd,US,2018-04-11,2020-01-05,1500.0,2100.0,0.0774,,
57d76e5e-1644-436c-93ec-0038a0fda3a4,UK,2017-12-10,2020-01-29,4589.2,5800.0,0.0673,2020-02-20 09:13:26,2020-04-07
855f3503-e39b-4079-b060-b340f59738ca,US,2017-09-17,2020-01-06,37149.78,14200.0,0.0577,,
4626e882-2e61-4705-be77-b669aa8ef94a,US,2018-10-23,,,,,,
10c1bc93-f1d9-48ea-8ba8-da7d86ba1f74,US,2016-11-21,2020-01-31,99689.39,86400.0,0.0746,,
1f62a878-d090-4db2-a3d4-03093855bf9d,US,2016-04-05,2020-01-15,2112.01,2000.0,0.049,2020-01-16 22:50:06,2020-03-01
b56d23e9-3dbf-4277-b7a3-3a44eb41b904,US,2018-03-12,2020-01-22,34553.93,62300.0,0.0529,,
e6b10eda-a495-413f-9218-85be4244a388,US,2018-09-23,2020-01-28,1501.42,1400.0,0.0859,,
39a4341f-8130-4915-b017-925986246b5e,US,2016-09-09,2020-01-31,20099.76,30600.0,0.0506,2020-03-05 01:35:19,2020-03-07
e7775bfe-2497-4a2c-8859-27ca5ee6f68d,US,2019-01-22,2020-01-23,124334.19,80400.0,0.0638,,
083cbe0b-e6f6-4eeb-a5a2-3aaba3776db1,US,2017-06-12,,,,,,
424b5f0d-0490-4c72-9dec-53eb39bffc73,US,2015-02-10,2020-01-13,103062.5,103000.0,0.0595,2020-07-06 19:27:29,
81a3b8cc-aa37-4800-a88e-6f0403e8f01e,US,2017-05-24,2020-01-16,124503.37,238300.0,0.0547,,
97411fd6-6d12-4572-8364-1236394fa788,UK,2017-03-12,2020-01-19,123253.19,161900.0,0.0551,2020-01-27 23:10:05,
b9495116-8a8e-4813-b212-b9056a288e15,,2017-03-16,,,,,,
2af8621a-0b3a-4c8f-8199-600f10b999f6,US,2019-04-05,2020-01-11,1500.59,2700.0,0.0622,,
26ee677c-3bd0-4737-aa05-9fe8c070ed90,US,2017-09-09,,,,,,
129d340e-633b-414a-853d-863566e44391,UK,2016-10-26,2020-01-26,10013.7,12400.0,0.068,,
c65a88ae-2228-4f15-a113-0d2de70f26a0,US,2019-07-30,,,,,,
24b67b76-a882-4f1a-b9c3-edd9691131f1,UK,2017-09-01,2020-01-16,1503.82,1700.0,0.0562,2020-02-07 19:10:46,2020-02-23
2ce0f860-5a81-48e7-9444-8c3878e918cc,US,2015-06-25,2020-01-20,49192.79,64500.0,0.0787,2020-02-05 20:02:33,2020-03-11
6b77dd88-b8a8-4b89-81f4-0d4171e49e5c,US,2017-05-07,2020-01-16,39317.43,51100.0,0.065,,
694a7f54-b03c-4d00-8371-c77f7995e657,US,2016-04-04,2020-01-26,1846.11,3100.0,0.07,,
a66ea0e4-b32f-4ab2-8b71-f171e1c044f6,US,2017-12-17,2020-01-31,17342.75,19800.0,0.068,2020-03-02 20:36:43,2020-03-13
5a133d0c-a124-4a15-8af8-4af50ed6ea97,US,2018-08-11,2020-01-24,1513.71,2500.0,0.0566,,
eab862f5-7c45-450d-96f1-6a9d9fc0f116,US,2018-08-15,2020-01-17,1860.39,2400.0,0.0875,2020-03-01 18:13:18,
3134f026-86b8-46b1-a72f-7e55a00e6332,US,2017-01-25,2020-01-22,88710.41,163300.0,0.0722,,
773a2b65-344c-43c7-9db5-103ca0be7fa6,US,2016-02-03,2020-01-12,5318.39,9800.0,0.0449,,
3a72c14f-3b68-47a8-a843-acf3723cc4ff,US,,2020-01-26,66928.43,76500.0,0.0718,,
2b68b481-38ab-4b18-8ddc-fd18db9b54b6,US,2015-07-28,2020-01-01,1564.33,2800.0,0.0663,2020-01-15 23:46:50,
5262a0fe-fa67-4f94-9141-85eee230c20e,US,2019-05-24,,,,,,
915d3da9-489c-4449-bb45-a418b737de08,US,2018-07-05,2020-01-12,1511.74,2300.0,0.0669,,
59b51269-bc31-41ea-b30f-58a8cab14c11,US,2017-06-06,2020-01-08,3353.55,2700.0,0.07,2020-01-23 11:37:58,2020-01-26
a3e40525-cfa3-46a6-857a-43909c30571a,UK,2018-02-13,,,,,,
a0626b31-4ca1-41b4-aa37-e7a6e4bc1bc3,US,2018-10-25,2020-01-14,49214.37,77600.0,0.056,2020-05-05 06:27:17,2020-05-05
880553e5-5bfe-47ba-a8e1-8c001f6cc615,US,2016-10-28,2020-01-04,51605.66,100600.0,0.0657,2020-04-01 11:53:51,2020-04-03
2dba48ea-0020-4dbc-b682-55ddb735d859,UK,2019-07-19,,,,,,
e29f6f7e-ae4c-45bc-8096-f846c3143aec,UK,2018-08-25,2020-01-05,14318.92,23100.0,0.0627,,
301be5d1-839d-47ed-8fb7-a2d18c408267,US,2016-01-15,2020-01-13,1530.01,1900.0,0.0534,2020-03-05 22:08:57,
9497f142-3705-47cd-9d9c-e608f292c1e0,UK,2018-06-26,2020-01-14,6250.64,10200.0,0.0859,2020-04-02 08:24:46,
4c76d961-19c6-4503-90a2-0fed69f045a0,US,2018-06-26,2020-01-06,46658.77,51800.0,0.0859,,
b02229a3-610b-453a-81ec-4a24957fe38d,US,2018-01-24,2020-01-05,27628.76,23200.0,0.0441,2020-01-12 21:08:39,2020-02-05
938fc00b-6177-46af-b691-7c44e216770f,US,2017-04-17,2020-01-20,113492.56,214300.0,0.0755,2020-03-25 15:12:12,2020-03-27
d7379fd0-2fbd-405c-83c4-3730a54265b3,UK,2017-06-03,2020-01-10,2180.8,3600.0,0.0854,,
96f5ac7e-0c55-4ff6-8f1b-fd8662de0d4d,US,2018-04-04,2020-01-24,84632.91,50800.0,0.0703,2020-03-18 00:18:04,
dd7d7ed0-ae0a-4856-b290-c6d35b1f8d30,US,2018-05-28,2020-01-06,2740.86,2900.0,0.0617,,
550a0d3b-651c-4bcc-ac08-988227287ee8,US,2016-09-23,2020-01-03,3131.34,1000.0,0.0568,,
ada37924-eabf-439f-a88a-974932394292,US,2019-01-11,2020-01-11,113950.2,89800.0,0.0719,2020-03-02 19:18:32,
ea7178ad-a2e8-4520-80cb-0b4280cf933a,,2019-05-16,2020-01-24,1504.45,1200.0,0.0578,,
a3880394-c333-46ce-9110-66949f843e0a,US,2019-06-18,2020-01-06,1856.78,600.0,0.0785,2020-01-22 15:38:42,2020-02-08
e055cd7e-bf2a-428a-ae16-e2fc08e672eb,US,2017-09-10,2020-01-04,82016.61,161600.0,0.0783,,
420e8973-6a2e-4680-a935-dfe3a9cbb398,US,2016-10-17,2020-01-21,97607.97,70000.0,0.0757,,
f03873f2-b254-436b-b354-75c8ae8220c3,US,2017-03-01,2020-01-14,110924.25,55300.0,0.0685,,
08c3f9f8-9b35-4100-887a-407a34e20ad2,US,2019-01-22,2020-01-12,28009.01,35400.0,0.0786,,
f6c24f28-67d1-42e3-af50-8a488a1c99e7,US,2018-08-13,,,,,,
32df87e0-125c-4110-9c68-f0e7056dd9d3,US,2016-06-26,2020-01-31,113130.85,103500.0,0.0707,2020-04-22 10:00:21,
1b1c7a3d-6fc5-465c-8800-35b381162728,US,2018-12-08,2020-01-17,1616.5,2800.0,0.0747,,
a66f6220-8bb1-4ff1-bbea-ca6963031ad1,UK,2018-06-16,2020-01-14,100248.0,86000.0,0.0542,,
52aea489-5ac8-40d9-83be-29986b8ced45,US,2018-07-24,,,,,,
e9408401-a544-4bea-a231-2f1484e19f01,US,,,,,,,
64045915-2cae-45bd-b48c-0ef6ac68712a,US,2016-11-05,2020-01-11,3509.68,5300.0,0.0784,,
f868574e-d5e0-47e4-a0ed-48b512cdbc8e,US,2017-07-16,2020-01-28,28676.56,24400.0,0.0686,,
435a997c-2cd8-472e-b929-4561573c5c87,US,2016-06-23,2020-01-04,5033.28,5600.0,0.0614,,
7dd374e8-f5eb-472a-8a11-61a6d6e8992e,US,2018-10-25,2020-01-13,1596.55,700.0,0.0767,,
011cc0ec-a3d1-4126-b51a-69d1b9685eb3,US,2017-09-04,2020-01-10,13935.49,19000.0,0.0551,,
ec1165f1-e9fa-408a-a9bf-c4d175aaa843,US,2019-01-26,2020-01-22,16803.41,26300.0,0.0493,2020-01-30 07:32:24,2020-02-08
57ae2026-dd61-444f-a313-b38d43f0a543,US,2019-05-13,,,,,,
5200eca9-ad30-4704-b24b-08969bed69ef,US,2019-07-13,,,,,,
287a0e6b-d5d2-4336-9dba-a8c6995b8188,,2017-07-30,2020-01-26,90875.12,165000.0,0.07,,
cbfa79c8-2f52-4f0d-9724-195e875d5c12,US,2015-08-22,2020-01-16,70262.09,62500.0,0.0724,2020-02-21 03:44:07,
7d836e4e-9313-4cd1-9d6b-87c30d2bb615,US,2018-12-04,2020-01-04,5568.6,10300.0,0.0633,2020-02-14 20:45:07,2020-02-29
6ec8da5f-bbef-4d8a-9613-4e9447584094,US,2016-03-31,2020-01-18,5234.55,3800.0,0.083,2020-01-25 08:08:17,2020-02-12
5e912e35-2601-4f8e-953a-cc06fed117ee,US,2015-02-17,2020-01-20,27370.79,11000.0,0.0687,,
6b7ce536-d710-4e0e-8e2e-3529f4ace164,US,2018-10-19,,,,,,
a37c5ceb-cbea-4e05-8572-6ae2ab3e47c9,US,2018-06-23,2020-01-21,1579.13,800.0,0.0732,2020-01-26 01:18:57,
9ee57ca1-01e4-4b5f-8d2a-c20c0feb278f,UK,2017-10-27,2020-01-24,1540.5,1000.0,0.0793,2020-01-26 20:11:27,
47bf90b6-ef95-4f1c-9d08-7f554972eda2,UK,2019-09-10,,,,,,
bc7cb390-8c9a-4270-a279-7d9d56c7501f,,2019-01-11,2020-01-18,1527.66,700.0,0.0767,2020-03-01 12:33:19,
4fcc6b85-3ffd-4212-81c7-574fa4bab33d,US,2018-09-26,,,,,,
63abfdab-6fac-476a-a14e-95426f29c4de,US,2017-10-30,2020-01-09,56179.0,102200.0,0.0667,2020-01-10 20:33:32,2020-01-13
a4a10094-cb77-49ca-86cb-6c3dce643bd4,US,2019-03-19,2020-01-03,1504.04,2500.0,0.0616,2020-01-17 12:24:08,2020-02-14
13448b76-ef9c-4151-b830-35c0cfa4c707,US,2016-04-29,2020-01-17,7003.82,8200.0,0.0655,2020-02-29 17:46:32,2020-03-14
075b938c-6d62-40f3-9420-77820ac41421,US,2018-12-31,2020-01-26,95292.31,117500.0,0.0829,,
83584434-16c6-4115-8722-a81b415f233a,US,2015-12-19,2020-01-29,73506.04,65000.0,0.0587,2020-04-08 17:48:49,
62c42fc8-1b59-4bbd-a030-1f100e0c0d98,US,2016-04-26,2020-01-28,5161.89,5300.0,0.0655,,
668015e1-4348-43c4-bdf9-af7aa4d0fecb,US,2018-03-30,,,,,,
dbb3fbe1-1bd7-44a1-8c06-18fe7a0b7f97,US,2018-09-27,2020-01-18,1514.39,500.0,0.0618,,
b721005a-4a52-4c1e-8c2c-b7e8562eb7b2,UK,2016-04-02,2020-01-08,3510.29,5000.0,0.0697,2020-01-12 15:01:56,
5ee3981f-f89a-40be-a2ad-c0586871bfbe,US,2017-02-23,2020-01-07,115594.7,62600.0,0.0534,,
dc3a8432-fc07-48e3-8421-d018530f68b7,US,2019-01-31,2020-01-30,11704.99,4100.0,0.0699,2020-02-02 05:37:07,2020-02-02
f7353c2f-4ebd-4e80-9a34-2a9fa082992d,US,2017-08-09,2020-01-09,122595.24,152300.0,0.0512,,
01b71983-6a3b-4503-97a8-36141d1e6e38,US,2018-01-30,2020-01-02,3191.29,4900.0,0.0836,2020-01-27 18:07:41,2020-02-09
c0db4847-dcac-4051-bfd2-a09fb86beb57,US,2017-06-24,2020-01-22,1647.97,2300.0,0.0466,,
35eaa9e8-e96e-46e0-b221-400d83f5a393,US,2019-01-24,2020-01-29,90136.25,121200.0,0.0505,2020-02-28 15:04:07,2020-03-06
1539129f-1ae3-4e22-bbff-d5e649fd3f05,US,2015-04-14,2020-01-12,1500.07,1200.0,0.0661,,
94c6ec01-04dd-4358-97fc-c5ba24556652,UK,2017-04-13,2020-01-06,1500.0,1600.0,0.0617,2020-01-07 09:11:46,
62fd778f-2595-431e-ac12-8ca881f94eee,US,2018-05-26,2020-01-23,1500.03,2500.0,0.0792,,
c85e3c71-6c44-4ed4-903f-a97c5c9d2d2c,US,2018-03-07,,,,,,
78fdd870-f47d-4641-8619-92c4dcc5f0c2,US,2018-01-30,,,,,,
0ee0a6bd-1b7f-4d73-bdcd-32081e9077be,US,2019-01-08,2020-01-25,13009.38,12100.0,0.0696,,
062e602d-93d5-43dd-bcb2-d4194f5da728,US,2018-07-12,2020-01-12,1500.0,1600.0,0.065,,
5de6866d-4f41-4fd7-abf5-a13de04c1115,US,2017-02-01,2020-01-14,4833.23,5700.0,0.0784,,
3a861d73-5945-4413-9f6b-b2ef3cc0fd15,US,2018-12-15,2020-01-03,34118.25,32600.0,0.064,2020-02-15 12:16:25,
5274c8e6-96f4-480a-845e-bc46def2e201,US,2017-09-08,,,,,,
1cfe6d8e-51ab-4824-8158-48f87fd9a73f,US,2017-07-24,2020-01-22,74820.24,57500.0,0.0542,2020-06-07 20:22:00,
6bea1306-4e3d-485b-ae80-0806ebe18c2e,US,2016-11-19,2020-01-02,1500.3,2900.0,0.0568,2020-01-06 14:23:15,2020-01-30
a06b0d84-1d56-4346-a8c2-c19ed5b59901,US,2018-06-02,2020-01-14,51474.46,68800.0,0.0619,2020-02-04 16:31:42,2020-03-23
54a0ad7e-01c8-4b7c-891d-61e317178fcd,US,2017-12-11,,,,,,
68ce6176-bea2-4d0c-a605-1d57d92b2e80,UK,2018-11-07,2020-01-07,3510.76,4600.0,0.0532,2020-01-27 00:38:06,2020-04-09
4a105255-b14e-462b-abda-21f2a2b26e84,US,2017-01-14,2020-01-24,1500.17,800.0,0.0808,,
2aba5cfe-15aa-4d02-8b3b-7f5ec433a54a,US,2019-08-27,,,,,,
2219df18-2604-46ef-8c2c-e3bc7b960e1e,UK,2017-09-18,2020-01-27,1672.38,700.0,0.0639,,
5347264c-d44a-41e6-87c9-79fa618bfc28,US,2017-01-21,,,,,,
bfad5a5b-a3cc-4031-be12-a97d3dd29df0,UK,2016-10-01,2020-01-08,29480.37,26200.0,0.0453,,
a6666594-4ceb-469d-835a-dbf44694e5ad,US,2019-02-17,2020-01-27,1501.69,2000.0,0.0789,,
5889a2a7-1130-4f6a-8652-0a54aa46cb4c,US,2018-11-29,2020-01-04,65447.19,129000.0,0.0549,2020-01-07 05:49:36,
7cc0f64f-03b3-4428-9665-212036c7e836,US,2019-06-10,2020-01-02,130327.98,113500.0,0.0616,2020-01-23 18:54:01,
c24a5e6a-4363-4cf4-93a1-e331b12a087a,,2019-05-23,2020-01-17,56522.72,49100.0,0.0798,2020-04-24 18:23:31,2020-06-06
cc7ea3ed-003b-4f07-b88a-e19824854ebc,US,2018-12-22,2020-01-26,11229.02,18400.0,0.0739,,
41274192-ace2-4fbd-b2cb-8d72d3c1df36,US,2017-08-17,2020-01-30,2856.47,800.0,0.0757,,
352d499c-ae5e-49b1-8a6a-917be4c8a6e3,UK,2017-03-26,2020-01-14,33327.07,34900.0,0.0666,2020-05-13 01:25:06,
822acfa9-7d0f-48eb-bdab-2d0a7e5081b4,US,2017-06-01,2020-01-19,1573.96,2000.0,0.0562,2020-02-04 04:42:55,
e37ef1b8-e91f-489c-b3b9-8862cfd95316,US,2018-02-27,2020-01-04,29779.0,29900.0,0.0763,,
6a0dd71d-0b1d-4404-8fbb-964af575100a,UK,2019-01-18,,,,,,
3edbd21e-0387-43cc-b073-ffbf06317157,US,2018-06-01,2020-01-16,8200.64,7600.0,0.0594,2020-02-03 03:06:36,
4cc0a66e-0a1e-4e7a-bdf7-afe6f886d13c,UK,2018-12-31,2020-01-11,1699.8,800.0,0.0751,2020-01-15 02:45:59,
c920076a-edad-4b65-bb60-3bac296a212e,US,2019-07-08,,,,,,
894407a7-b122-4995-8436-d94292adb5ed,UK,2016-04-12,2020-01-28,1504.57,1000.0,0.0489,,
712782d5-bbb7-433c-8f39-22f765864faa,US,2017-12-09,2020-01-04,20738.38,40300.0,0.064,2020-01-23 20:53:44,2020-01-26
c874a483-4451-4ddd-af27-28a5f19db848,US,2019-08-22,2020-01-14,1503.36,800.0,0.0442,,
0fbf5707-b599-497b-b3b9-a96851f057f8,US,2019-01-05,2020-01-08,14207.73,12800.0,0.0619,,
ce6a9ff1-9308-4053-ac73-a2901678e499,US,2018-07-04,2020-01-18,47934.82,27800.0,0.053,,
74532716-e0d2-45cf-8184-c992346200f9,US,2018-10-06,,,,,,
7f7df540-739f-4cf6-9177-661b18676848,US,2017-05-24,2020-01-28,1500.14,2300.0,0.0707,,
1179f7ef-d6f8-487d-939d-f1e3a8507d54,UK,2018-09-19,2020-01-01,1653.79,3100.0,0.0564,2020-01-19 16:45:02,2020-01-25
f6b67151-d394-4a8c-97f1-18cb5754dd21,US,2018-12-16,,,,,,
c8d2f42d-b146-4333-9de1-c44b4c930677,UK,2019-03-22,2020-01-17,3464.14,6200.0,0.0599,,
ae1668bd-2494-4f4b-ae5a-b617a36a391e,US,2019-03-22,2020-01-28,1500.0,2600.0,0.0758,,
1d2e832f-66d8-4e01-a010-c54d8fed3fe2,US,2016-11-14,2020-01-19,9818.06,16000.0,0.073,,
bd57a271-8a04-469e-b662-beea390cafe6,US,2018-03-08,2020-01-09,2036.61,1200.0,0.0479,,
aba76a54-37f4-4e0d-9918-a07ac727691f,US,2015-08-05,2020-01-29,83476.38,116600.0,0.0648,,
fbce2326-b3e3-4ceb-87c2-f38f6297c098,US,2019-06-01,2020-01-12,1501.14,1600.0,0.0665,2020-02-04 21:34:46,2020-03-02
2782688b-6e23-416f-b4e9-d3e9b63dd1e7,US,2019-04-15,2020-01-12,103957.6,113200.0,0.0499,,
8ac7c1b7-a530-431e-9f53-226b0d41d5c0,US,2019-02-22,2020-01-24,14753.43,25000.0,0.0678,2020-02-03 11:27:02,
1fcebb35-3f8d-40fc-b795-d96ff0aa0673,US,2019-01-31,2020-01-27,15923.19,10400.0,0.0588,2020-02-17 12:38:00,2020-02-20
b1c7925e-adcc-4f6a-b132-572ce61738b8,US,2019-01-31,2020-01-01,37608.63,30500.0,0.0757,,
f1f2d3c6-b92e-45f5-9453-27efe90b21e1,US,2016-11-21,,,,,,
8af05bbe-ce00-4ea0-b434-2a001fb67113,US,2017-06-18,,,,,,
5012c02e-eeed-4120-beee-9cfe2e23fb5b,,2018-05-29,,,,,,
8e9c2066-d5d1-4b3f-a7f6-64c7da646f9e,US,2017-11-04,2020-01-27,1960.34,1000.0,0.0706,,
08051c4a-8223-478f-89bd-542bb77c5bc3,US,2018-04-09,2020-01-31,2939.84,1900.0,0.0619,2020-02-13 15:53:03,2020-02-13
545b07c2-dd78-4824-8394-d405a3487288,US,2015-10-31,2020-01-17,1517.11,1500.0,0.0698,,
5caf9961-c126-4825-8702-235b5277ba6f,US,2018-09-08,,,,,,
202a0a24-d03f-4ed8-b0a0-8dd48cc9ac55,US,2019-04-07,,,,,,
e79740be-3797-4586-a098-ccff8a1a7815,US,2018-12-25,2020-01-31,106824.59,150900.0,0.0788,,
17238c43-cbd9-4884-873a-b331e2ed6339,US,2017-11-21,2020-01-22,1842.24,1600.0,0.0802,2020-01-25 08:34:07,2020-02-18
2458bfb6-94a3-4d58-8df5-de69e77731b8,UK,2018-08-23,2020-01-27,1501.14,1800.0,0.0669,,
cf88df1f-2df8-48e0-ab1f-097231390544,US,2018-03-05,2020-01-29,6296.83,8100.0,0.0509,,
2aa2f1fc-320e-4e0a-8d9c-71a87bbc0568,US,2017-01-30,,,,,,
2250ef42-5f7d-4b18-a8c1-fd9679974169,US,2017-09-10,2020-01-12,85673.81,54800.0,0.0595,2020-01-12 21:03:43,
bb8eef2b-31f3-4ae3-91c6-0cd08a6faf7b,US,2017-07-13,2020-01-03,21606.84,16500.0,0.0803,,
47e1d077-5eb4-45de-99f4-18215675db7a,US,2018-02-27,2020-01-22,86857.44,70800.0,0.0418,,
7256a131-9877-4bfb-b8d3-ed374d3ca04a,US,2016-03-04,2020-01-12,60360.85,106700.0,0.086,2020-01-16 02:49:18,2020-01-23
e6e50c0b-24af-4066-978b-95102f19f0fa,US,2016-07-19,2020-01-01,1504.76,2600.0,0.0608,,
06f114d2-2557-4d3d-9cf1-02f94874219a,US,2018-09-19,,,,,,
bf9ea6ab-e52a-4d3e-ac66-c4703236f313,US,2016-09-09,,,,,,
62e4e766-e206-436a-8bb8-050c0a6108d7,UK,2016-08-18,2020-01-10,57257.16,88100.0,0.083,2020-01-23 07:46:41,2020-01-24
d8f31519-4e33-4ca3-ab3e-0b4047ebd037,US,2019-01-13,2020-01-28,1500.6,700.0,0.0822,2020-03-23 14:36:31,2020-04-14
190b584f-26b8-4be1-9bae-427ab91115ae,US,2019-03-08,2020-01-19,32746.49,33900.0,0.0858,,
7474b827-f44d-445b-89ef-1bf6c1f0c7bf,US,2017-11-22,2020-01-11,5048.12,6000.0,0.0587,,
74032928-18ff-414a-887c-41fabcfeb6c5,US,2018-11-27,2020-01-24,30707.04,48700.0,0.0726,2020-02-11 12:08:47,2020-02-13
93ba4d19-2b13-4650-9fab-ccf5c87422f9,US,2017-10-17,2020-01-23,41949.72,51200.0,0.0775,2020-03-25 00:30:07,
b7d55bbf-a5af-4ea6-9ec8-43f3953f9b4d,US,2017-05-20,2020-01-11,15978.38,20300.0,0.0663,,
c03fb8fa-a180-43bb-a1ce-3d5a66cc870a,US,2018-04-01,2020-01-25,1731.17,1700.0,0.0668,2020-03-23 06:51:37,
a509537c-a34b-4ed5-955c-786b47a03d7f,US,2019-02-17,2020-01-25,89246.66,153900.0,0.0818,2020-04-27 04:48:26,
8d84cf91-1d93-461a-822a-8f5e37ef83cb,US,2017-04-19,2020-01-07,1883.71,2100.0,0.0453,,
3f7a30ed-b233-47fd-a35a-a6c73c63ccbb,US,2018-01-25,2020-01-01,1500.58,1000.0,0.0795,2020-01-10 20:25:11,2020-01-21
bc377a74-e12a-4ae1-8a78-b7ee554b5806,US,2015-08-05,2020-01-24,52695.82,55900.0,0.0712,,
dc60ebb3-358e-42c8-9022-d332684e7708,US,2017-10-31,,,,,,
71e32ae3-ed45-476e-bac0-37f853d0dce6,US,2018-08-26,2020-01-14,4436.31,2800.0,0.0585,,
63f4ec5c-ee00-41b4-8c01-7e847af1a9ca,US,,,,,,,
e902d7f3-ab09-48ed-9576-17a179fbe237,US,2018-02-16,2020-01-07,57447.72,90400.0,0.0519,2020-02-02 12:18:36,
fd73cc14-4af0-47d1-b1a4-22b4c61ea9cc,US,2015-10-08,2020-01-21,37221.48,31600.0,0.0671,2020-02-11 21:25:23,
68dd4db1-85f4-4e1e-abaa-bd5d51e0baba,US,2017-11-20,2020-01-19,137078.43,67300.0,0.0517,,
0c67460b-9324-4a6e-b8ce-f97a6c7ca0c5,US,2016-05-10,2020-01-11,9539.47,5500.0,0.0536,,
e34357d0-b4cd-4b0c-95e6-5b0699798693,US,2019-10-21,2020-01-25,3258.19,4400.0,0.0554,2020-03-11 18:59:20,2020-03-14
cd163eec-461b-4ea7-8e80-9f539f1f825b,US,2019-01-23,2020-01-24,39309.23,55400.0,0.0686,2020-07-21 07:19:24,2020-08-14
4c58daaf-8e50-44ec-992d-5df45a7c8cbf,UK,2017-02-11,2020-01-30,3086.24,4800.0,0.0766,,
23ae1055-e1fa-42fd-8504-6beed0046f70,US,2018-11-08,2020-01-19,1515.74,1200.0,0.0624,,
8e0d1414-f1fe-4d73-8ade-5025d454a400,UK,2019-02-22,,,,,,
a3f248d2-0a71-4a95-b0eb-e7a6ce422e8c,UK,2018-12-02,2020-01-23,108972.54,128200.0,0.0612,2020-02-12 07:19:34,
56aa7089-a631-4d15-af72-b6c15812e911,UK,2018-07-05,2020-01-31,37338.83,63900.0,0.0597,2020-06-24 07:26:12,
60606cb0-4d88-4052-9f27-8ff106a21315,US,2017-07-01,2020-01-17,17040.99,16500.0,0.0627,,
13741bed-7bc7-480a-a1df-00d6b6dc8fb3,,2019-02-11,2020-01-02,138041.87,99000.0,0.0651,,
1d2a0146-f91c-4750-9bef-fd0265031053,US,2019-01-19,2020-01-08,1500.03,1200.0,0.07,,
e6c0d096-9a20-44b8-b7d6-42f30d64a4c1,US,2016-09-23,2020-01-08,3713.71,3200.0,0.0423,,
d52a8b99-2dd9-48c6-9d12-e54956987c28,US,2018-07-15,2020-01-13,94336.06,93600.0,0.0447,,
9b2b568a-f0b4-4cc5-a503-8a6028d9c69d,UK,2016-11-03,,,,,,
d8661a12-a0cc-46bd-8543-268f5827c217,US,2019-02-22,2020-01-26,11476.86,14600.0,0.0766,,
0f00060e-d7a7-4e38-8a7a-3c0eefdd3abc,US,2017-07-09,2020-01-25,9276.46,14700.0,0.0673,,
913e2dde-d553-4f9f-9fe9-db8fecbcbd15,US,2018-07-21,2020-01-29,1696.61,2100.0,0.0774,2020-03-06 13:45:20,2020-03-08
1fb7337a-c4b0-420e-814f-087103878996,US,2018-01-12,2020-01-24,4025.02,3000.0,0.0632,2020-02-07 17:55:59,2020-02-12
62fabea0-58be-45d5-bf42-f738c3edffd5,US,2018-07-04,2020-01-12,17415.36,11500.0,0.0738,2020-02-10 01:04:57,
